,model,mse,mae,mape,accuracy
0,LinearReg,0.4416651437443384,0.11182688827507696,0.47089081280699496,0.5971830985915493
1,svr,0.4699330172887382,0.10197794424552623,0.43676149661787034,0.5667605633802817
2,MLP,0.4720078833925605,0.10697388508134464,0.44968360846772704,0.532394366197183
3,LSTM,0.47321402396396806,0.11450480697312329,0.46277121122018566,0.5092957746478873
