,model,mse,mae,mape,accuracy
0,LinearReg,51.168946297733136,40.064201444978856,0.6476527912576782,0.49802816901408453
1,svr,17.955306447905183,13.64250593363883,0.2604145093830519,0.49577464788732395
2,MLP,17.54031578260192,13.50703331551656,0.2297738252738755,0.49802816901408453
3,LSTM,213.37867288589968,149.07419845036566,1.9271133707094457,0.5307042253521127
