,model,mse,mae,mape,accuracy
0,LinearReg,0.016659074359707687,0.09988292802002918,0.6178627037237338,0.84375
1,svr,0.014051943115287022,0.09323094817487865,0.6608906626915805,0.8229166666666666
2,MLP,0.015262018805493258,0.09500465220156389,0.526863151939836,0.8020833333333334
3,LSTM,0.07804841883054463,0.24020832658985647,1.9247056572728305,0.4895833333333333
