,model,mse,mae,mape,accuracy
0,LinearReg,192.22460190615274,170.67581049937544,0.4880399400016791,0.8645833333333334
1,svr,101.91722267033602,77.13536347480654,0.2067218271641853,0.8541666666666666
2,MLP,33.17418966022847,26.126050219902236,0.08217953353516987,0.8645833333333334
3,LSTM,394.13610005227036,297.2167604128031,0.8430125438189724,0.4895833333333333
