,model,mse,mae,mape,accuracy
0,LinearReg,0.0018680728624151243,0.017059310971943086,0.6371026827518664,0.5138028169014085
1,svr,0.0067859263568505555,0.06504971286585852,3.5143317381967707,0.4732394366197183
2,MLP,0.0005349239440593771,0.016632861906941743,0.8517980001825703,0.5002816901408451
3,LSTM,0.0005799981860662735,0.01836111439605135,0.4446277093697807,0.4952112676056338
