,model,mse,mae,mape,accuracy
0,LinearReg,1.8651560525998518,1.0490993719642316,0.015623511347784261,0.49746478873239436
1,svr,9.025468286403177,6.826649937636233,0.14264106272598287,0.5047887323943662
2,MLP,1.992778697508212,1.2507100843018937,0.019645661617727146,0.5036619718309859
3,LSTM,5.5974323458468245,2.6464884563111153,0.027098557038743348,0.49633802816901407
