,model,mse,mae,mape,accuracy
0,LinearReg,0.027321872800773864,0.05459477495637933,0.22108765190312923,0.4788732394366197
1,svr,0.020577149503080545,0.10986171961639982,0.9613860608399445,0.5002816901408451
2,MLP,0.0011917506365980227,0.023654400780395417,0.11760580451801615,0.49633802816901407
3,LSTM,0.000652654592066724,0.018000870337726037,0.12326472582682554,0.5092957746478873
