,model,RMSE,MAE,MAPE,DA,parameters
0,Naive,0.5280912652927162,0.4472555746140653,1.8312444047177197,0.5444444444444444,
1,Linear Regression,0.2088023484834873,0.17230198500344243,1.585939077362909,0.6777777777777778,
2,SVM,0.3484666431545979,0.2712239841519217,1.6634488598760984,0.5777777777777777,
3,MLP,0.19811649912626803,0.14701655983263542,0.4825385917443103,0.6555555555555556,
4,LSTM,0.2645683455026159,0.20803791757850343,1.2838623604247863,0.6555555555555556,
