,model,mse,mae,mape,accuracy
0,LinearReg,0.0008685874159231532,0.016244943768718396,47270946671.6287,0.49408450704225354
1,svr,0.019454296621397832,0.10078381097160591,470432362242.0079,0.5098591549295775
2,MLP,0.0027114480702779145,0.030152800349181864,1292044995.3209043,0.5047887323943662
3,LSTM,0.15428383763296097,0.2590040927020664,512475875838.3021,0.5025352112676056
