,model,mse,mae,mape,accuracy
0,LinearReg,629.3458521737614,415.5467698419406,0.12156356833841572,0.5470422535211268
1,svr,625.6279065616659,412.88693725830274,0.1207653626809617,0.5470422535211268
2,MLP,627.5410461734213,414.46820790099406,0.12124623695200756,0.5470422535211268
3,LSTM,624.146384473627,412.8195546324824,0.12088245794578668,0.5470422535211268
