,model,mse,mae,mape,accuracy
0,LinearReg,0.015299535679685509,0.006038691329299933,0.005323258662192415,0.5126760563380282
1,svr,0.02915989233554246,0.023026436278848584,0.02009686070001205,0.47267605633802817
2,MLP,0.00818704851700622,0.005887735978556454,0.005203622832706827,0.49915492957746477
3,LSTM,0.008525005398588657,0.00649950648546565,0.005640959718230935,0.49464788732394366
