,model,mse,mae,mape,accuracy
0,LinearReg,0.007680091077491817,0.005862881663850766,0.0051625139947261214,0.48619718309859156
1,svr,0.03534173909087853,0.029169954570203792,0.025524434096662534,0.47943661971830986
2,MLP,0.008517851584861715,0.006396283079129098,0.005627225716190866,0.4783098591549296
3,LSTM,0.049262672332308126,0.03984922585875627,0.03503332738488058,0.4895774647887324
