,model,mse,mae,mape,accuracy
0,LinearReg,0.0013168951945988008,0.02170192041544689,0.03526241769373111,0.49070422535211267
1,svr,0.02791047006825857,0.13096865707687683,0.32007090428766544,0.49183098591549296
2,MLP,0.001752992979618854,0.02421695595021839,0.03694111416972765,0.49295774647887325
3,LSTM,3.0779634503471818,0.509947617199707,0.25819842445878416,0.5047887323943662
