,model,mse,mae,mape,accuracy
0,LinearReg,46.46360759773274,28.42184926951519,0.010211738427568912,0.4771830985915493
1,svr,218.13749631893037,184.4446816350725,0.0691678226220284,0.49408450704225354
2,MLP,51.60960495793473,33.32536018464379,0.011712323076099927,0.48507042253521127
3,LSTM,505.80406230351696,236.4580198075994,0.06732295725283256,0.4687323943661972
