,model,RMSE,MAE,MAPE,DA
0,Linear Regression,33.581754992941924,26.585711832564357,0.06650358750557155,0.6818181818181818
1,SVM,34.84356340404337,26.82287441755058,0.06644445783015202,0.7272727272727273
2,MLP,46.653422486915886,39.048941584486165,0.09623764884213931,0.7954545454545454
3,LSTM,792.8838239014065,631.9835746071556,1.4442640262478303,0.6363636363636364
