,model,RMSE,MAE,MAPE,DA
0,Linear Regression,2.5686022544937295,1.916822920294978,0.017534651265662782,0.464
1,SVM,10.474875502436218,9.220681885552498,0.0748414992752595,0.51
2,MLP,36.64243352288205,31.64901750202301,0.24193310905765986,0.502
3,LSTM,7.390651099692395,4.787157386779785,0.038820755634702504,0.468
