,model,mse,mae,mape,accuracy
0,LinearReg,33.799529600507334,21.875910113367183,0.0077014842590808095,0.4676056338028169
1,svr,201.50753379561002,175.49068177643127,0.065525074715198,0.4952112676056338
2,MLP,48.071724170360554,31.0941918498686,0.010806092369457065,0.48056338028169016
3,LSTM,212.890087007547,100.7207979942552,0.026680111648021736,0.4771830985915493
