,model,mse,mae,mape,accuracy
0,LinearReg,0.0005088209592421128,0.014599499592514092,0.030395758817537137,0.4676056338028169
1,svr,0.018085322427295877,0.11711860781140634,0.2495890038397782,0.4952112676056338
2,MLP,0.0010292552202189,0.02075157736931463,0.03995719765865583,0.48056338028169016
3,LSTM,0.020186199409041036,0.06721883760055755,0.06341582397599752,0.4771830985915493
