,model,mse,mae,mape,accuracy
0,LinearReg,0.0006699732731402471,0.0154395330379368,0.02535990245627499,0.48056338028169016
1,svr,0.024634469296269033,0.11887210323795948,0.2936440139838815,0.49746478873239436
2,MLP,0.0013639176245519166,0.023394292851786947,0.039996670317802824,0.49859154929577465
3,LSTM,0.2610254961100908,0.21121503140153017,0.11992166089971018,0.49014084507042255
