,model,mse,mae,mape,accuracy
0,LinearReg,0.005827252945224651,0.004339866822598852,0.0038230575751328393,0.49633802816901407
1,svr,0.028163949286681096,0.022064128894118427,0.019266753333231607,0.47098591549295776
2,MLP,0.00850651325445979,0.0060941797043600615,0.00538692352131773,0.47492957746478875
3,LSTM,0.031177169270371025,0.02271549840125214,0.01990791173388474,0.476056338028169
