,model,mse,mae,mape,accuracy
0,LinearReg,0.00027411130987858276,0.012330367195390598,0.08038300439203139,0.49577464788732395
1,svr,0.0064030415815890555,0.06268828566218307,0.4213134036886262,0.4715492957746479
2,MLP,0.0005841204094518004,0.017314695722496408,0.11857415232276297,0.476056338028169
3,LSTM,0.007846438528171143,0.06453894733710278,0.5492666163505046,0.47661971830985916
