,model,mse,mae,mape,accuracy
0,LinearReg,5.855256149243102e-06,0.0015087328531888811,0.0025802084775479192,0.8687323943661972
1,svr,0.026524724854640955,0.12822691207319123,0.3211880999851882,0.6569014084507042
2,MLP,0.0013774171792707616,0.023098396284364598,0.03432336323985709,0.851830985915493
3,LSTM,0.48870412517073036,0.302195179659931,0.1755183980699632,0.8664788732394366
