,model,mse,mae,mape,accuracy
0,LinearReg,2.709821278781383e-06,0.0012386880551057409,5480886234.929303,0.8225352112676056
1,svr,0.01102162568093927,0.0893744678134254,394061590670.02563,0.6540845070422535
2,MLP,0.00021877720318218803,0.010499998990514754,26988803636.324314,0.8163380281690141
3,LSTM,0.08522401999155133,0.21756408683188222,401320874560.2121,0.6512676056338028
