,model,mse,mae,mape,accuracy
0,LinearReg,49.700087000118266,30.589221925086434,0.010937247048189318,0.476056338028169
1,svr,227.2540281551475,193.65754767555504,0.07196143731968954,0.49014084507042255
2,MLP,61.286794759504374,39.09203278613335,0.013292918882422513,0.49408450704225354
3,LSTM,227.6119651800154,120.96229969933196,0.03454174952767825,0.5059154929577465
