,model,mse,mae,mape,accuracy
0,LinearReg,0.008169844034214797,0.006129725606529296,0.005402962101388102,0.48450704225352115
1,svr,0.037715474794068705,0.031626236737875485,0.027657903425347373,0.4895774647887324
2,MLP,0.010426331826134172,0.007496786068278801,0.006556963666718594,0.49014084507042255
3,LSTM,0.048952432006813526,0.03925233346939235,0.03396186540442966,0.48901408450704226
