,model,mse,mae,mape,accuracy
0,LinearReg,3.8248664099331497,2.0861768732472763,0.15148978930726067,0.48619718309859156
1,svr,11.494985744947138,8.676860449254681,0.5253722954025711,0.49971830985915494
2,MLP,5.334280038074813,3.0908055403787364,0.16861821926804274,0.508169014084507
3,LSTM,17.308039613444198,14.447265502041166,0.6118431071968075,0.4867605633802817
