,model,mse,mae,mape,accuracy
0,LinearReg,0.00236975264409783,0.026551335082091166,0.12740944598574946,0.4856338028169014
1,svr,0.021403625723533302,0.11043274048479863,0.8682527354883273,0.5014084507042254
2,MLP,0.004609163318094954,0.039337514775743786,0.17950204669378148,0.5064788732394366
3,LSTM,0.048525077200254514,0.18387424013935147,1.0582762117149433,0.483943661971831
