,model,mse,mae,mape,accuracy
0,LinearReg,35.0123725765892,22.70454163019834,0.008075790212858282,0.4771830985915493
1,svr,192.70958981664958,163.12884747199737,0.06179149272720794,0.5053521126760563
2,MLP,48.5715305452604,32.06594650130084,0.010826987675881632,0.49577464788732395
3,LSTM,240.6832524834311,123.18227280368419,0.037655430024764354,0.46535211267605636
