,model,mse,mae,mape,accuracy
0,LinearReg,0.0006945687608398501,0.01624508988114224,0.03431771935931606,0.4715492957746479
1,svr,0.018472572606133598,0.11528017714165238,0.253172297044458,0.5025352112676056
2,MLP,0.0012043886667468975,0.022789164917201926,0.042742590807367684,0.48619718309859156
3,LSTM,0.03572807464101668,0.09767613454966746,0.10008592966422573,0.49183098591549296
