,model,mse,mae,mape,accuracy
0,LinearReg,1.9127955994368473,1.3253927412678415,0.12661710163304427,0.48225352112676056
1,svr,12.61568067199645,10.351675985870797,0.5575366865178822,0.5036619718309859
2,MLP,5.6663791114081015,3.8322053517989896,0.2792715698731301,0.5070422535211268
3,LSTM,4.804051180857563,3.7745385315413236,0.23739250754680055,0.5222535211267606
