,model,mse,mae,mape,accuracy
0,LinearReg,0.0010102907347032087,0.019442969282922315,0.04455344088163928,0.47661971830985916
1,svr,0.022267997540971037,0.12617589536214832,0.27571239676668435,0.49408450704225354
2,MLP,0.001246469298300937,0.0227973890181497,0.04720393140719942,0.48507042253521127
3,LSTM,0.11972508175970477,0.16175745540776396,0.16147600463228423,0.46704225352112677
