,model,RMSE,MAE,MAPE,DA
0,Linear Regression,3.547435457450376,2.6868110355999604,0.024663588801780975,0.472
1,SVM,13.507840278394188,12.167570124906225,0.09849258742012507,0.506
2,MLP,6.933180498889486,5.575422992635519,0.043655658656458755,0.492
3,LSTM,36.438143323035966,25.06380308151245,0.18075538740164102,0.496
