,model,mse,mae,mape,accuracy
0,LinearReg,0.0007728986167887058,0.018814751319789262,0.13326787097687232,0.483943661971831
1,svr,0.03074440053907681,0.14825139472468327,1.1474686305432236,0.49802816901408453
2,MLP,0.0016129269459147916,0.027145736914520702,0.1823532219120825,0.49746478873239436
3,LSTM,0.06913353499481063,0.22361047507393342,1.614435323863193,0.5335211267605634
