,Date,Open,High,Low,Close,Adj Close,Volume,log,log_diff
44,2014-03-26,99.18000030517578,100.45999908447266,99.0999984741211,100.26000213623048,100.26000213623048,211367,4.607766833142264,0.010729605770930739
45,2014-03-27,100.3000030517578,101.6999969482422,100.02999877929688,101.27999877929688,101.27999877929688,202200,4.61788894634311,0.010122113200845995
46,2014-03-28,101.33999633789062,102.23999786376952,101.18000030517578,101.66999816894533,101.66999816894533,166326,4.621732256277286,0.0038433099341759203
47,2014-03-31,101.69000244140624,101.97000122070312,100.87999725341795,101.58000183105467,101.58000183105467,167570,4.620846683398839,-0.0008855728784471495
48,2014-04-01,101.52999877929688,101.56999969482422,99.27999877929688,99.73999786376952,99.73999786376952,237564,4.602566778699985,-0.01827990469885421
49,2014-04-02,99.63999938964844,99.83000183105467,98.86000061035156,99.62000274658205,99.62000274658205,231596,4.601362975215726,-0.0012038034842589695
50,2014-04-03,99.29000091552734,100.48999786376952,99.06999969482422,100.29000091552734,100.29000091552734,195430,4.608065998228917,0.006703023013191256
51,2014-04-04,100.37999725341795,101.62999725341795,100.27999877929688,101.13999938964844,101.13999938964844,193532,4.616505689617117,0.00843969138820011
52,2014-04-07,100.91000366210938,101.31999969482422,99.91999816894533,100.44000244140624,100.44000244140624,254884,4.609560558596495,-0.006945131020621886
53,2014-04-08,100.69000244140624,102.70999908447266,100.68000030517578,102.55999755859376,102.55999755859376,299549,4.6304479693676965,0.020887410771201154
54,2014-04-09,102.3499984741211,103.7699966430664,102.02999877929688,103.5999984741211,103.5999984741211,324660,4.640537315096822,0.010089345729125121
55,2014-04-10,103.44000244140624,103.80999755859376,103.0999984741211,103.4000015258789,103.4000015258789,222169,4.638604976831378,-0.0019323382654432564
56,2014-04-11,103.33999633789062,104.44000244140624,103.01000213623048,103.73999786376952,103.73999786376952,261915,4.641887748331095,0.0032827714997170077
57,2014-04-14,103.55999755859376,104.5500030517578,103.33999633789062,104.0500030517578,104.0500030517578,237213,4.644871582169367,0.002983833838271721
58,2014-04-15,103.5999984741211,104.0500030517578,102.91000366210938,103.75,103.75,215848,4.641984159110808,-0.0028874230585591576
59,2014-04-16,103.76000213623048,104.98999786376952,103.12000274658205,103.76000213623048,103.76000213623048,279392,4.642080560596377,9.64014855693307e-05
60,2014-04-17,103.83999633789062,104.77999877929688,103.54000091552734,104.3000030517578,104.3000030517578,191342,4.647271391266149,0.005190830669771884
61,2014-04-21,104.54000091552734,104.7699966430664,103.8499984741211,104.37000274658205,104.37000274658205,115095,4.647942304147779,0.0006709128816302368
62,2014-04-22,104.36000061035156,104.36000061035156,101.69000244140624,102.12999725341795,102.12999725341795,323723,4.626246484697008,-0.02169581945077148
63,2014-04-23,101.86000061035156,102.08000183105467,101.1999969482422,101.44000244140624,101.44000244140624,250645,4.619467514756406,-0.006778969940602231
64,2014-04-24,101.54000091552734,102.3499984741211,101.4000015258789,101.94000244140624,101.94000244140624,202278,4.6243844288613385,0.004916914104932779
65,2014-04-25,101.93000030517578,102.0500030517578,100.4800033569336,100.5999984741211,100.5999984741211,221601,4.611152242497856,-0.013232186363482334
66,2014-04-28,100.48999786376952,101.5199966430664,100.33000183105467,100.83999633789062,100.83999633789062,231590,4.61353506600368,0.002382823505823417
67,2014-04-29,100.88999938964844,102.1999969482422,100.70999908447266,101.27999877929688,101.27999877929688,218691,4.61788894634311,0.004353880339430738
68,2014-04-30,100.76000213623048,100.76000213623048,99.3499984741211,99.73999786376952,99.73999786376952,282979,4.602566778699985,-0.01532216764312544
69,2014-05-01,99.72000122070312,99.88999938964844,98.73999786376952,99.41999816894533,99.41999816894533,235455,4.599353282249159,-0.0032134964508259145
70,2014-05-02,99.16999816894533,100.13999938964844,99.16999816894533,99.76000213623048,99.76000213623048,213631,4.602767322785478,0.0034140405363194404
71,2014-05-05,99.95999908447266,100.44000244140624,98.91000366210938,99.4800033569336,99.4800033569336,190002,4.599956652680012,-0.0028106701054664285
72,2014-05-06,99.37999725341795,100.41999816894533,99.31999969482422,99.5,99.5,251208,4.600157644164547,0.0002009914845348959
73,2014-05-07,99.83000183105467,100.98999786376952,99.77999877929688,100.7699966430664,100.7699966430664,291271,4.612840658979484,0.012683014814936833
74,2014-05-08,100.81999969482422,100.93000030517578,99.87000274658205,100.26000213623048,100.26000213623048,252605,4.607766833142264,-0.005073825837219381
75,2014-05-09,100.2699966430664,101.18000030517578,99.70999908447266,99.98999786376952,99.98999786376952,271341,4.605070159623317,-0.0026966735189475344
76,2014-05-12,100.12000274658205,100.93000030517578,99.93000030517578,100.58999633789062,100.58999633789062,211648,4.61105281273995,0.005982653116633152
77,2014-05-13,100.62999725341795,102.0500030517578,100.36000061035156,101.6999969482422,101.6999969482422,253588,4.622027273047062,0.010974460307112466
78,2014-05-14,101.91000366210938,102.6500015258789,101.83000183105467,102.37000274658205,102.37000274658205,234477,4.62859372776163,0.006566454714567627
79,2014-05-15,102.02999877929688,102.26000213623048,101.2699966430664,101.5,101.5,276060,4.620058798481842,-0.008534929279788273
80,2014-05-16,101.55999755859376,102.2300033569336,101.38999938964844,102.0199966430664,102.0199966430664,147896,4.625168839590118,0.005110041108276064
81,2014-05-19,102.12999725341795,103.08999633789062,101.97000122070312,102.61000061035156,102.61000061035156,121114,4.630935399822383,0.005766560232265405
82,2014-05-20,102.5999984741211,102.86000061035156,102.0999984741211,102.44000244140624,102.44000244140624,249769,4.629277285163872,-0.0016581146585110673
83,2014-05-21,102.95999908447266,104.29000091552734,102.77999877929688,104.06999969482422,104.06999969482422,272127,4.645063746717359,0.015786461553487285
84,2014-05-22,103.8499984741211,104.22000122070312,103.5500030517578,103.73999786376952,103.73999786376952,159181,4.641887748331095,-0.003175998386264034
85,2014-05-23,103.70999908447266,104.5,103.63999938964844,104.3499984741211,104.3499984741211,160563,4.647750618900508,0.005862870569412593
86,2014-05-27,104.33999633789062,104.5,103.56999969482422,104.11000061035156,104.11000061035156,174387,4.645448038349226,-0.002302580551281963
87,2014-05-28,104.13999938964844,104.38999938964844,102.63999938964844,102.72000122070312,102.72000122070312,239134,4.632006851825443,-0.013441186523783344
88,2014-05-29,103.05999755859376,103.94000244140624,102.61000061035156,103.58000183105467,103.58000183105467,205506,4.640344278673431,0.008337426847988105
89,2014-05-30,103.51000213623048,103.55999755859376,102.4000015258789,102.70999908447266,102.70999908447266,169734,4.631909474264001,-0.008434804409430008
90,2014-06-02,102.91999816894533,103.3499984741211,102.0999984741211,102.47000122070312,102.47000122070312,159042,4.629570084724412,-0.0023393895395891207
91,2014-06-03,102.44000244140624,102.86000061035156,102.2300033569336,102.66000366210938,102.66000366210938,160208,4.63142259280437,0.0018525080799580707
92,2014-06-04,102.79000091552734,103.69000244140624,102.33999633789062,102.63999938964844,102.63999938964844,208540,4.631227714360854,-0.00019487844351573358
93,2014-06-05,102.37000274658205,102.69000244140624,101.5999984741211,102.4800033569336,102.4800033569336,200402,4.629667690345442,-0.0015600240154123313
94,2014-06-06,102.44000244140624,103.06999969482422,102.3000030517578,102.66000366210938,102.66000366210938,197758,4.63142259280437,0.0017549024589280648
95,2014-06-09,102.77999877929688,104.56999969482422,102.62000274658205,104.41000366210938,104.41000366210938,246719,4.648325491376335,0.016902898571965252
96,2014-06-10,104.45999908447266,105.05999755859376,103.9800033569336,104.3499984741211,104.3499984741211,255599,4.647750618900508,-0.000574872475826993
97,2014-06-11,104.3000030517578,104.80999755859376,104.16999816894533,104.4000015258789,104.4000015258789,187728,4.648229690064237,0.0004790711637285838
98,2014-06-12,104.47000122070312,106.9499969482422,104.3499984741211,106.52999877929688,106.52999877929688,321499,4.668426624164333,0.020196934100096264
99,2014-06-13,106.83999633789062,107.68000030517578,106.37000274658205,106.91000366210938,106.91000366210938,255394,4.671987393279541,0.0035607691152081955
100,2014-06-16,106.87999725341795,107.54000091552734,106.56999969482422,106.9000015258789,106.9000015258789,204792,4.67189383230489,-9.356097465129665e-05
101,2014-06-17,106.58999633789062,107.18000030517578,106.01000213623048,106.36000061035156,106.36000061035156,252969,4.666829572113364,-0.00506426019152606
102,2014-06-18,106.5999984741211,106.97000122070312,105.8000030517578,105.97000122070312,105.97000122070312,176257,4.663156046706072,-0.0036735254072919332
103,2014-06-19,106.11000061035156,106.6999969482422,105.31999969482422,106.43000030517578,106.43000030517578,123121,4.667487494920338,0.004331448214266231
104,2014-06-20,106.5999984741211,107.7300033569336,106.33000183105467,107.26000213623048,107.26000213623048,213130,4.675255813471155,0.007768318550817277
105,2014-06-23,107.41999816894533,107.4499969482422,105.91000366210938,106.16999816894533,106.16999816894533,175473,4.66504156577904,-0.010214247692115208
106,2014-06-24,106.0199966430664,106.45999908447266,105.25,106.02999877929688,106.02999877929688,175206,4.663722061424898,-0.001319504354142076
107,2014-06-25,106.13999938964844,107.5,105.47000122070312,106.5,106.5,249064,4.66814498514948,0.004422923724582084
108,2014-06-26,106.70999908447266,106.80999755859376,105.02999877929688,105.83999633789062,105.83999633789062,195723,4.661928485206271,-0.006216499943208831
109,2014-06-27,105.63999938964844,106.19000244140624,105.33000183105467,105.73999786376952,105.73999786376952,128975,4.660983230604632,-0.0009452546016390784
110,2014-06-30,105.69000244140624,105.76000213623048,104.66000366210938,105.37000274658205,105.37000274658205,215334,4.657477991677508,-0.003505238927123955
111,2014-07-01,105.44000244140624,106.08999633789062,104.5999984741211,105.33999633789062,105.33999633789062,221685,4.657193179290582,-0.00028481238692634747
112,2014-07-02,105.20999908447266,105.52999877929688,104.0999984741211,104.4800033569336,104.4800033569336,240067,4.648995697658036,-0.008197481632545411
113,2014-07-03,104.2699966430664,104.29000091552734,103.66999816894533,104.05999755859376,104.05999755859376,169938,4.644967632400633,-0.004028065257403846
114,2014-07-07,104.05999755859376,104.12999725341795,103.19000244140624,103.52999877929688,103.52999877929688,189250,4.639861413987206,-0.005106218413426511
115,2014-07-08,103.38999938964844,104.1999969482422,103.01000213623048,103.4000015258789,103.4000015258789,249378,4.638604976831378,-0.0012564371558276832
116,2014-07-09,103.4499969482422,103.5999984741211,101.8499984741211,102.29000091552734,102.29000091552734,250987,4.627811925419227,-0.010793051412151478
117,2014-07-10,101.9499969482422,103.0,101.5500030517578,102.93000030517578,102.93000030517578,238076,4.634049148503355,0.006237223084127663
118,2014-07-11,102.86000061035156,102.91999816894533,100.44000244140624,100.83000183105467,100.83000183105467,272550,4.613435948564944,-0.02061319993841071
119,2014-07-14,100.45999908447266,101.1999969482422,100.22000122070312,100.91000366210938,100.91000366210938,252675,4.614229066767284,0.0007931182023401817
120,2014-07-15,100.93000030517578,101.05999755859376,99.01000213623048,99.95999908447266,99.95999908447266,331196,4.6047700968078145,-0.009458969959469599
121,2014-07-16,100.20999908447266,101.5999984741211,100.06999969482422,101.1999969482422,101.1999969482422,240202,4.617098726697655,0.012328629889840848
122,2014-07-17,101.48999786376952,103.9000015258789,101.2699966430664,103.19000244140624,103.19000244140624,342872,4.636571972786952,0.019473246089297014
123,2014-07-18,103.72000122070312,103.94000244140624,102.58000183105467,103.12999725341795,103.12999725341795,172529,4.635990301695745,-0.0005816710912069922
124,2014-07-21,102.97000122070312,104.98999786376952,102.6500015258789,104.58999633789062,104.58999633789062,126986,4.650047909752223,0.014057608056477378
125,2014-07-22,104.58000183105467,105.25,103.88999938964844,104.41999816894533,104.41999816894533,252395,4.648421210446927,-0.0016266993052953538
126,2014-07-23,101.95999908447266,103.33999633789062,101.79000091552734,103.12000274658205,103.12000274658205,260652,4.635893385265746,-0.012527825181181562
127,2014-07-24,103.1999969482422,103.30999755859376,101.87999725341795,102.06999969482422,102.06999969482422,194404,4.625658849425539,-0.010234535840206505
128,2014-07-25,102.04000091552734,102.52999877929688,101.0,102.08999633789062,102.08999633789062,284919,4.625854741309541,0.0001958918840019308
129,2014-07-28,101.87000274658205,102.0999984741211,100.9000015258789,101.66999816894533,101.66999816894533,197815,4.621732256277286,-0.0041224850322549855
130,2014-07-29,101.5999984741211,101.83000183105467,100.37000274658205,100.97000122070312,100.97000122070312,258060,4.614823455105991,-0.006908801171295664
131,2014-07-30,101.02999877929688,101.66999816894533,99.41999816894533,100.2699966430664,100.2699966430664,263974,4.607866514056891,-0.0069569410490997186
132,2014-07-31,99.47000122070312,99.8499984741211,97.5999984741211,98.16999816894533,98.16999816894533,335785,4.586700651052554,-0.021165863004337204
133,2014-08-01,97.6999969482422,98.0999984741211,97.08999633789062,97.87999725341795,97.87999725341795,274992,4.583742210513763,-0.0029584405387907964
134,2014-08-04,97.66999816894533,98.66999816894533,97.43000030517578,98.29000091552734,98.29000091552734,204262,4.58792230189309,0.004180091379327067
135,2014-08-05,98.41000366210938,98.66999816894533,97.0,97.37999725341795,97.37999725341795,242237,4.578620822549769,-0.009301479343321262
136,2014-08-06,97.62000274658205,98.12999725341795,96.69000244140624,96.91999816894533,96.91999816894533,263598,4.573885877055891,-0.0047349454938778734
137,2014-08-07,96.88999938964844,97.72000122070312,96.5500030517578,97.33999633789062,97.33999633789062,286531,4.578209966783473,0.004324089727582248
138,2014-08-08,97.63999938964844,98.4499969482422,97.1500015258789,97.6500015258789,97.6500015258789,266006,4.581389672948688,0.0031797061652145686
139,2014-08-11,97.54000091552734,98.58000183105467,97.37000274658205,98.08000183105467,98.08000183105467,241493,4.585783490856892,0.004393817908204589
140,2014-08-12,97.83999633789062,97.94000244140624,96.80999755859376,97.37000274658205,97.37000274658205,242592,4.578518183198347,-0.0072653076585451615
141,2014-08-13,97.1999969482422,97.77999877929688,96.75,97.58999633789062,97.58999633789062,253703,4.580774991627912,0.0022568084295651047
142,2014-08-14,97.3000030517578,97.58999633789062,95.26000213623048,95.58000183105467,95.58000183105467,350619,4.559963612307311,-0.020811379320600842
143,2014-08-15,95.5,97.41000366210938,95.31999969482422,97.3499984741211,97.3499984741211,269750,4.578312716144055,0.018349103836743375
144,2014-08-18,97.0999984741211,97.16000366210938,95.80999755859376,96.41000366210938,96.41000366210938,157537,4.568609968661034,-0.009702747483020246
145,2014-08-19,96.55999755859376,97.0500030517578,94.26000213623048,94.4800033569336,94.4800033569336,109041,4.548388207419733,-0.020221761241301373
146,2014-08-20,94.6999969482422,96.47000122070312,94.6999969482422,96.06999969482422,96.06999969482422,207152,4.565077089245049,0.016688881825316138
147,2014-08-21,93.48999786376952,94.4499969482422,92.5,93.95999908447266,93.95999908447266,226343,4.542869150046913,-0.022207939198136017
148,2014-08-22,93.88999938964844,94.04000091552734,92.91999816894533,93.6500015258789,93.6500015258789,191457,4.539564445183519,-0.003304704863394292
149,2014-08-25,93.33999633789062,93.9499969482422,93.0500030517578,93.3499984741211,93.3499984741211,137420,4.536355853641948,-0.0032085915415711597
150,2014-08-26,93.36000061035156,94.3499984741211,93.3499984741211,93.86000061035156,93.86000061035156,176280,4.541804316869058,0.005448463227110345
151,2014-08-27,93.87999725341795,94.23999786376952,93.36000061035156,93.87999725341795,93.87999725341795,174908,4.542017341726516,0.00021302485745788857
152,2014-08-28,93.75,94.70999908447266,93.4499969482422,94.5500030517578,94.5500030517578,262292,4.5491288273811215,0.007111485654605509
153,2014-08-29,94.55999755859376,96.0,94.4800033569336,95.95999908447266,95.95999908447266,234972,4.5639314284307755,0.01480260104965403
154,2014-09-02,95.80999755859376,95.91000366210938,92.68000030517578,92.87999725341795,92.87999725341795,320356,4.531308307818339,-0.03262312061243655
155,2014-09-03,93.27999877929688,95.83000183105467,93.05999755859376,95.54000091552734,95.54000091552734,294395,4.559545017544476,0.02823670972613712
156,2014-09-04,95.06999969482422,95.38999938964844,94.16000366210938,94.4499969482422,94.4499969482422,254140,4.548070561636689,-0.01147445590778684
157,2014-09-05,94.56999969482422,94.98999786376952,92.86000061035156,93.29000091552734,93.29000091552734,261386,4.535712930786648,-0.012357630850041268
158,2014-09-08,93.48999786376952,93.62000274658205,91.8000030517578,92.66000366210938,92.66000366210938,277990,4.528936919510511,-0.006776011276136806
159,2014-09-09,93.11000061035156,93.94000244140624,92.5199966430664,92.75,92.75,275876,4.529907701487544,0.0009707819770330417
160,2014-09-10,92.79000091552734,93.02999877929688,91.22000122070312,91.66999816894533,91.66999816894533,295306,4.518195151999269,-0.011712549488275492
161,2014-09-11,91.70999908447266,93.44000244140624,90.43000030517578,92.83000183105467,92.83000183105467,403175,4.530769883136657,0.012574731137388717
162,2014-09-12,93.0500030517578,93.66999816894533,91.95999908447266,92.2699966430664,92.2699966430664,297768,4.524719025208827,-0.006050857927830222
163,2014-09-15,92.12999725341795,93.02999877929688,90.62999725341795,92.91999816894533,92.91999816894533,260506,4.5317388881964975,0.007019862987670322
164,2014-09-16,92.80999755859376,95.19000244140624,92.45999908447266,94.87999725341795,94.87999725341795,294723,4.5526129063014595,0.020874018104962033
165,2014-09-17,94.70999908447266,95.05999755859376,93.73999786376952,94.41999816894533,94.41999816894533,305832,4.547752895725483,-0.004860010575976403
166,2014-09-18,93.97000122070312,94.81999969482422,92.8499984741211,93.06999969482422,93.06999969482422,170772,4.533351894918627,-0.014401000806856246
167,2014-09-19,92.97000122070312,93.22000122070312,91.8499984741211,92.41000366210938,92.41000366210938,92780,4.526235237528878,-0.0071166573897487595
168,2014-09-22,92.22000122070312,92.63999938964844,91.1999969482422,91.5199966430664,91.5199966430664,229232,4.516557490951706,-0.009677746577172464
169,2014-09-23,90.6999969482422,92.08999633789062,90.58000183105467,91.55999755859376,91.55999755859376,247770,4.516994468419815,0.0004369774681096672
170,2014-09-24,91.72000122070312,93.29000091552734,91.12000274658205,92.8000030517578,92.8000030517578,282634,4.530446672677475,0.013452204257659695
171,2014-09-25,92.88999938964844,93.54000091552734,92.0500030517578,92.52999877929688,92.52999877929688,248852,4.527532903068427,-0.002913769609047989
172,2014-09-26,92.47000122070312,93.86000061035156,92.2300033569336,93.54000091552734,93.54000091552734,258890,4.53838916208529,0.010856259016862602
173,2014-09-29,93.3499984741211,94.63999938964844,92.73999786376952,94.56999969482422,94.56999969482422,261246,4.549340297800438,0.010951135715147942
174,2014-09-30,94.33999633789062,94.9000015258789,90.86000061035156,91.16000366210938,91.16000366210938,429251,4.51261624454981,-0.03672405325062744
175,2014-10-01,91.36000061035156,92.95999908447266,90.47000122070312,90.7300033569336,90.7300033569336,389246,4.507888100180694,-0.004728144369115839
176,2014-10-02,90.73999786376952,91.54000091552734,88.18000030517578,91.01000213623048,91.01000213623048,449554,4.510969414061745,0.003081313881050818
177,2014-10-03,91.37999725341795,91.79000091552734,89.36000061035156,89.73999786376953,89.73999786376953,342795,4.496916576743174,-0.01405283731857132
178,2014-10-06,89.7699966430664,90.73999786376952,88.76000213623047,90.33999633789062,90.33999633789062,276614,4.503580289689493,0.0066637129463194
179,2014-10-07,90.4499969482422,90.56999969482422,88.37999725341797,88.8499984741211,88.8499984741211,300113,4.486949537427009,-0.01663075226248445
180,2014-10-08,88.43000030517578,88.62999725341797,86.83000183105469,87.30999755859375,87.30999755859375,373752,4.469464975860212,-0.01748456156679712
181,2014-10-09,87.7300033569336,87.94999694824219,84.05999755859375,85.7699966430664,85.7699966430664,345020,4.4516692558635444,-0.01779571999666718
182,2014-10-10,84.38999938964844,86.29000091552734,83.58999633789062,85.81999969482422,85.81999969482422,396528,4.4522520760073805,0.0005828201438360381
183,2014-10-13,85.19999694824219,85.87000274658203,84.06999969482422,85.73999786376953,85.73999786376953,292345,4.451319436254616,-0.0009326397527642527
184,2014-10-14,84.9800033569336,85.5999984741211,81.31999969482422,81.83999633789062,81.83999633789062,475832,4.404766076896188,-0.046553359358428636
185,2014-10-15,82.31999969482422,82.44999694824219,80.01000213623047,81.77999877929688,81.77999877929688,487721,4.404032700009825,-0.0007333768863624357
186,2014-10-16,81.05999755859375,84.83000183105469,79.77999877929688,82.69999694824219,82.69999694824219,424524,4.415219565128099,0.01118686511827427
187,2014-10-17,83.18000030517578,84.44999694824219,82.44000244140625,82.75,82.75,174142,4.415824014257172,0.0006044491290726484
188,2014-10-20,83.12999725341797,83.4800033569336,81.55000305175781,82.70999908447266,82.70999908447266,83702,4.41534050263469,-0.00048351162248216895
189,2014-10-21,82.76000213623047,84.05000305175781,82.29000091552734,82.80999755859375,82.80999755859375,297522,4.416548797563586,0.001208294928896514
190,2014-10-22,82.55000305175781,83.1500015258789,80.22000122070312,80.5199966430664,80.5199966430664,352217,4.388505559080909,-0.028043238482677424
191,2014-10-23,80.41999816894531,82.37000274658203,80.05000305175781,82.08999633789062,82.08999633789062,354839,4.407816161749267,0.019310602668357824
192,2014-10-24,81.94999694824219,81.94999694824219,80.36000061035156,81.01000213623047,81.01000213623047,272509,4.39457263021236,-0.01324353153690705
193,2014-10-27,81.2699966430664,81.29000091552734,79.44000244140625,81.0,81.0,285327,4.394449154672439,-0.00012347553992064775
194,2014-10-28,80.63999938964844,81.66000366210938,80.36000061035156,81.41999816894531,81.41999816894531,226066,4.3996209205858285,0.0051717659133894145
195,2014-10-29,81.55000305175781,82.87999725341797,81.44000244140625,82.19999694824219,82.19999694824219,283762,4.4091552649361265,0.009534344350297985
196,2014-10-30,81.93000030517578,82.08999633789062,80.72000122070312,81.12000274658203,81.12000274658203,270072,4.395929573701133,-0.013225691234993953
197,2014-10-31,81.04000091552734,81.2699966430664,79.55000305175781,80.54000091552734,80.54000091552734,294183,4.38875396679067,-0.007175606910462484
198,2014-11-03,80.58999633789062,80.9800033569336,78.08000183105469,78.77999877929688,78.77999877929688,386045,4.366659142047671,-0.022094824742999286
199,2014-11-04,78.22000122070312,78.41000366210938,75.83999633789062,77.19000244140625,77.19000244140625,432757,4.346269946590292,-0.02038919545737894
200,2014-11-05,77.36000061035156,79.3499984741211,76.45999908447266,78.68000030517578,78.68000030517578,447691,4.365388997399554,0.01911905080926246
