,model,mse,mae,mape,accuracy
0,LinearReg,13.244366824048392,11.085820465222387,0.23549582718500697,0.5019718309859155
1,svr,13.722631456844066,9.89043940346237,0.17038616623089675,0.5126760563380282
2,MLP,63.35785683574669,41.790258029787346,0.4882171333284279,0.49295774647887325
3,LSTM,19.035440443283925,15.034446077226287,0.35312637289791854,0.4856338028169014
