,model,mse,mae,mape,accuracy
0,LinearReg,0.04402747953010133,0.12286373312796148,1506045283504.3743,0.4828169014084507
1,svr,0.04273812915067832,0.12038754204099354,1477800868904.8958,0.49859154929577465
2,MLP,0.04300030458340328,0.12130555994079298,1401440824786.354,0.4676056338028169
3,LSTM,0.04286297629960845,0.12098531911585546,1461113544607.894,0.47380281690140846
