,model,mse,mae,mape,accuracy
0,LinearReg,0.05246503202850475,0.1775687000539452,6259216058882.915,0.6354166666666666
1,svr,0.12610587076239307,0.27889766853934517,19548161065934.438,0.7291666666666666
2,MLP,0.07391821529859992,0.19491064273275072,2651845117809.4946,0.6979166666666666
3,LSTM,0.05203279167632291,0.1781641724167989,10844973476523.807,0.7291666666666666
