,model,mse,mae,mape,accuracy
0,LinearReg,295.10483135738144,219.63245363324822,0.07595904791211457,0.5008450704225352
1,svr,755.1484327552463,566.2666759478913,0.17753994197118356,0.5543661971830985
2,MLP,252.81889585708808,181.9205570807998,0.061899024106132725,0.5211267605633803
3,LSTM,487.2676201548619,391.7477988825797,0.1343110431159843,0.5059154929577465
