,model,mse,mae,mape,accuracy
0,LinearReg,250.5644996622805,198.46130912883132,0.51278874128231,0.7395833333333334
1,svr,69.11016629721405,45.740416219454765,0.11420897915953143,0.6979166666666666
2,MLP,429.7787481169845,315.2878223561376,0.801030398672991,0.8229166666666666
3,LSTM,588.4928318336168,463.8420398336214,1.2147394831810039,0.8020833333333334
