,model,mse,mae,mape,accuracy
0,LinearReg,0.018704727513131392,0.0875864577990644,1365372875047.563,0.5233802816901408
1,svr,0.018977585390189847,0.08481388407515646,1263724791874.3416,0.5053521126760563
2,MLP,0.01948844745171498,0.08686995629922073,1279707597267.8604,0.49859154929577465
3,LSTM,0.019711105756332448,0.08681146747031117,1301314144497.538,0.5335211267605634
