,model,mse,mae,mape,accuracy
0,LinearReg,0.006060989826288781,0.004513653564310169,0.00397861547103292,0.49352112676056337
1,svr,0.030633787906242722,0.024258775795778818,0.021222640351646154,0.4659154929577465
2,MLP,0.007345988473472988,0.005496426387011793,0.004843216857855303,0.47492957746478875
3,LSTM,0.05390072360089181,0.04463494315282188,0.039256986047377825,0.49746478873239436
