,model,RMSE,MAE,MAPE,DA
0,Linear Regression,186.58335767787497,161.2832137320518,0.3715627093293548,0.9318181818181818
1,SVM,70.33283283452118,62.95222840027648,0.1505031649046564,0.9090909090909091
2,MLP,100.55724592633929,85.06440727056021,0.19589510438271063,0.9090909090909091
3,LSTM,260.109578678827,207.2146592573686,0.4691049992993559,0.8409090909090909
