,model,mse,mae,mape,accuracy
0,LinearReg,3.8248664099331497,2.0861768732472763,0.15148978930726067,0.48619718309859156
1,svr,12.013513293064985,9.361410400482029,0.5367192818456342,0.5047887323943662
2,MLP,3.2070475602065103,2.3851508220870254,0.20639065690235206,0.49690140845070424
3,LSTM,11.784106368778799,9.760064842503315,0.38844352732374243,0.5250704225352113
