,model,RMSE,MAE,MAPE,DA
0,Linear Regression,2.4416426315760433,1.801693573258243,0.016388071428521007,0.466
1,SVM,12.02524632929433,10.74321107673097,0.08708510068018893,0.508
2,MLP,4.559409847849531,3.475024357405447,0.029238152236761506,0.486
3,LSTM,6.882432048873051,4.772472892761231,0.03735649701989135,0.458
