,model,RMSE,MAE,MAPE,DA
0,Linear Regression,380.35108727530195,319.43898285941924,0.7310381033469583,0.8409090909090909
1,SVM,55.16302960774081,46.394065598939065,0.11881916113396888,0.8181818181818182
2,MLP,114.869323776626,96.9009188344614,0.22236969626355485,0.9318181818181818
3,LSTM,455.14257414414857,364.7383381236683,0.8220773237726768,0.8409090909090909
