,model,mse,mae,mape,accuracy
0,LinearReg,39.21494782319749,24.172197657595767,0.008540557512577754,0.4715492957746479
1,svr,202.2356472877378,171.53338321048076,0.06499817552102317,0.5025352112676056
2,MLP,51.63894350839529,33.90958147111336,0.01154155454016943,0.48619718309859156
3,LSTM,281.25407582978994,145.33910541826245,0.03982869041951098,0.49183098591549296
