,model,mse,mae,mape,accuracy
0,LinearReg,0.04871465519870644,0.09084937410231225,0.365292730074713,0.5036619718309859
1,svr,0.021435008565496166,0.11157839206175159,0.8458828304146979,0.49690140845070424
2,MLP,0.0018310217944170317,0.027795465482830243,0.13450624026014948,0.49915492957746477
3,LSTM,0.12737457494574012,0.2464483231083196,1.3232509853900887,0.512112676056338
