,model,mse,mae,mape,accuracy
0,LinearReg,0.02916599479131176,0.05693813204255657,0.41880501860472014,0.4828169014084507
1,svr,0.006975200110382536,0.06609216009407795,0.5623376458080266,0.47267605633802817
2,MLP,0.0004325586266417179,0.015574822746625196,0.12566796828198118,0.48338028169014086
3,LSTM,0.0004096566155948351,0.015688043180965266,0.10128140266096987,0.49014084507042255
