,model,mse,mae,mape,accuracy
0,LinearReg,0.0008068114321487833,0.01752767262757235,0.03847413813368193,0.47661971830985916
1,svr,0.021724805366763682,0.1267174841065148,0.2691983308318571,0.49690140845070424
2,MLP,0.0013866049201128802,0.023985607545360263,0.04575340342909227,0.49746478873239436
3,LSTM,0.049566414351994575,0.10819323110806033,0.12804596460496687,0.48507042253521127
