,model,mse,mae,mape,accuracy
0,LinearReg,0.006867886432706304,0.0052150602539252095,0.004593444414404176,0.49070422535211267
1,svr,0.03415227554111636,0.028022637342808507,0.02450128234794705,0.47661971830985916
2,MLP,0.008274959201337324,0.006034683294202015,0.005319197364526152,0.4704225352112676
3,LSTM,0.03182058132369825,0.0257423838937879,0.02238105626674623,0.4743661971830986
