,model,mse,mae,mape,accuracy
0,LinearReg,0.0004940034331392537,0.015246670673211903,0.202938912877293,0.48169014084507045
1,svr,0.024470478552392694,0.1249873105503551,1.8182429174680506,0.5036619718309859
2,MLP,0.00537203693769516,0.04055144935367931,0.3140674880223779,0.5070422535211268
3,LSTM,0.03601757814992519,0.15768938023313472,1.6378156016951777,0.49352112676056337
