,model,RMSE,MAE,MAPE,DA
0,Linear Regression,59.266863013493264,39.36635662737481,0.01171746768484064,0.464
1,SVM,194.22020818969096,179.98282505164795,0.047633271513274095,0.516
2,MLP,136.94748979188083,112.89577747524103,0.02907762815766521,0.492
3,LSTM,360.3063000035241,222.51964892578124,0.05470380537648481,0.418
