,model,mse,mae,mape,accuracy
0,LinearReg,0.0003079701729012572,0.013241554331010359,0.118800167608402,0.49352112676056337
1,svr,0.007887322768459252,0.07115042552619244,0.6927686362974492,0.4754929577464789
2,MLP,0.0005777159772371185,0.018099764173840155,0.1867462779971738,0.4811267605633803
3,LSTM,0.005199588094041036,0.05538179428788256,0.340898272510891,0.48
