,model,mse,mae,mape,accuracy
0,LinearReg,0.0007993354061511457,0.01682360811601532,0.02721656282323211,0.48507042253521127
1,svr,0.025457930235046073,0.12144494698928181,0.29923994660589287,0.49577464788732395
2,MLP,0.0013790587721840418,0.02263515031967249,0.03637019967158824,0.4867605633802817
3,LSTM,0.005962957392048905,0.039512420139188084,0.04240792103069678,0.48732394366197185
