,model,RMSE,MAE,MAPE,DA
0,Linear Regression,2.8350155284112617,2.1372549358143034,0.019630231164458188,0.47
1,SVM,11.378014830352015,10.098003688281988,0.08180510693512401,0.508
2,MLP,6.17449609005106,4.914296456769985,0.03866390125208428,0.486
3,LSTM,6.60499060419691,4.894257148742676,0.04123140443975588,0.478
