,model,mse,mae,mape,accuracy
0,LinearReg,0.0004710782694428879,0.01448485878330776,0.02908425201661828,0.4743661971830986
1,svr,0.016891553784014537,0.11248230079594174,0.2406881923539872,0.5064788732394366
2,MLP,0.001050497405750645,0.020639441479123003,0.039249137722032756,0.49408450704225354
3,LSTM,0.006060899250119757,0.03727831514131101,0.04549150108668321,0.48901408450704226
