,model,mse,mae,mape,accuracy
0,LinearReg,1.4266329289958048,0.8566581813584089,0.013450677377685058,0.48732394366197185
1,svr,8.94474397200893,6.850079273584378,0.14267803983466296,0.5025352112676056
2,MLP,2.818149034272005,1.951858656254086,0.036390951572776706,0.48619718309859156
3,LSTM,7.1259737210710865,3.9122027922747282,0.04011893890754575,0.49126760563380284
