,model,mse,mae,mape,accuracy
0,LinearReg,32.90290938740292,21.958467723499666,0.0076664844003644485,0.4743661971830986
1,svr,208.0367749561838,180.44448430614133,0.06725685336440464,0.512112676056338
2,MLP,56.88243943518348,40.1863328332078,0.014719655288761492,0.4715492957746479
3,LSTM,81.88605884305535,43.94083833821838,0.013456152965427435,0.47943661971830986
