,model,mse,mae,mape,accuracy
0,LinearReg,0.0006212298331174792,0.014966542202671022,0.025062216736587,0.48732394366197185
1,svr,0.024421011255766147,0.11967667241229492,0.2942796421993119,0.5025352112676056
2,MLP,0.00242412900788392,0.03410061981332267,0.06894808683818472,0.48619718309859156
3,LSTM,0.01549944860582644,0.06834948812738889,0.058537608810811784,0.49126760563380284
