,model,mse,mae,mape,accuracy
0,LinearReg,0.005902496767757197,0.004341359927206397,0.0038252231681293494,0.49802816901408453
1,svr,0.02971486914721272,0.0235524357489418,0.020549280934848986,0.47267605633802817
2,MLP,0.015048427417185919,0.011133433428848243,0.009796627683276084,0.48169014084507045
3,LSTM,0.008409273829566926,0.006259579135071169,0.005474709358690873,0.49577464788732395
