,model,mse,mae,mape,accuracy
0,LinearReg,0.0002779803943610678,0.012263011022255141,32365363743.07812,0.49802816901408453
1,svr,0.005974443827412273,0.06121000547813255,336520080942.6727,0.4771830985915493
2,MLP,0.0005963186651597103,0.018118398240484324,90763914057.72076,0.48169014084507045
3,LSTM,0.006696020803580629,0.05703576613607967,416576099331.32117,0.48507042253521127
