,model,mse,mae,mape,accuracy
0,LinearReg,0.0015197748422107991,0.023309912941768186,0.037699046796057636,0.48056338028169016
1,svr,0.029653611638277115,0.13605355417701515,0.32978719026486836,0.49802816901408453
2,MLP,0.0021873077427788097,0.027841239821168998,0.04369770175204384,0.5126760563380282
3,LSTM,0.5024191666624379,0.3185672738768722,0.19002298536254675,0.508169014084507
